83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,1.96
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,1.97
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,1.98
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.00
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.02
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.04
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.07
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.09
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.10
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.12
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.13
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.15
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.17
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.19
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.20
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.22
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.23
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.25
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.27
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.28
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.30
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.32
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.34
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.35
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.37
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.38
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.40
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.42
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.43
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.45
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.47
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.49
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.50
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.52
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.53
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.55
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.57
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.58
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.60
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.62
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.64
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.65
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.67
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.69
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.70
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.72
83.3333,15.5000,250.0000,0.0000,1.5708,0.0000,0.00,27.00,8,77,45,2.74
